Hash algorithm:;0x000b;Data length (bytes):;256
operation stats (ms/op):;avg op:;12.25;min op:;11.32;max op:;16.13
operation info:;total iterations:;100;successful:;100;failed:;0;error:;None

TPM2_RSA_Decrypt

Key parameters:;RSA 1024;Scheme:;0x0010
operation stats (ms/op):;avg op:;39.45;min op:;35.64;max op:;60.20
operation info:;total iterations:;100;successful:;100;failed:;0;error:;None

Key parameters:;RSA 1024;Scheme:;0x0015
operation stats (ms/op):;avg op:;40.05;min op:;35.30;max op:;64.99
operation info:;total iterations:;100;successful:;100;failed:;0;error:;None

Key parameters:;RSA 1024;Scheme:;0x0017
operation stats (ms/op):;avg op:;37.77;min op:;35.62;max op:;63.87
operation info:;total iterations:;100;successful:;100;failed:;0;error:;None

Key parameters:;RSA 2048;Scheme:;0x0010
operation stats (ms/op):;avg op:;232.37;min op:;227.76;max op:;256.05
operation info:;total iterations:;100;successful:;100;failed:;0;error:;None

Key parameters:;RSA 2048;Scheme:;0x0015
operation stats (ms/op):;avg op:;230.88;min op:;227.64;max op:;252.27
operation info:;total iterations:;100;successful:;100;failed:;0;error:;None

Key parameters:;RSA 2048;Scheme:;0x0017
operation stats (ms/op):;avg op:;241.00;min op:;231.64;max op:;256.21
operation info:;total iterations:;100;successful:;100;failed:;0;error:;None

TPM2_RSA_Encrypt

Key parameters:;RSA 1024;Scheme:;0x0010
operation stats (ms/op):;avg op:;12.05;min op:;11.57;max op:;16.04
operation info:;total iterations:;100;successful:;100;failed:;0;error:;None

Key parameters:;RSA 1024;Scheme:;0x0015
operation stats (ms/op):;avg op:;12.09;min op:;11.22;max op:;16.06
operation info:;total iterations:;100;successful:;100;failed:;0;error:;None

Key parameters:;RSA 1024;Scheme:;0x0017
operation stats (ms/op):;avg op:;11.97;min op:;11.82;max op:;12.18
operation info:;total iterations:;100;successful:;100;failed:;0;error:;None

Key parameters:;RSA 2048;Scheme:;0x0010
operation stats (ms/op):;avg op:;14.73;min op:;11.66;max op:;36.13
operation info:;total iterations:;100;successful:;100;failed:;0;error:;None

Key parameters:;RSA 2048;Scheme:;0x0015
operation stats (ms/op):;avg op:;14.57;min op:;11.58;max op:;40.43
operation info:;total iterations:;100;successful:;100;failed:;0;error:;None

Key parameters:;RSA 2048;Scheme:;0x0017
operation stats (ms/op):;avg op:;26.37;min op:;15.90;max op:;36.27
operation info:;total iterations:;100;successful:;100;failed:;0;error:;None

TPM2_Sign

Key parameters:;ECC 0x0003;Scheme:;0x0018
operation stats (ms/op):;avg op:;145.32;min op:;131.96;max op:;156.38
operation info:;total iterations:;100;successful:;100;failed:;0;error:;None

Key parameters:;ECC 0x0003;Scheme:;0x001b
operation stats (ms/op):;avg op:;0.00;min op:;0.00;max op:;0.00
operation info:;total iterations:;100;successful:;0;failed:;100;error:;02d2

Key parameters:;ECC 0x0003;Scheme:;0x001c
operation stats (ms/op):;avg op:;145.77;min op:;131.97;max op:;160.07
operation info:;total iterations:;100;successful:;100;failed:;0;error:;None

Key parameters:;ECC 0x0010;Scheme:;0x0018
operation stats (ms/op):;avg op:;280.29;min op:;275.19;max op:;324.35
operation info:;total iterations:;100;successful:;100;failed:;0;error:;None

Key parameters:;ECC 0x0010;Scheme:;0x001b
operation stats (ms/op):;avg op:;0.00;min op:;0.00;max op:;0.00
operation info:;total iterations:;100;successful:;0;failed:;100;error:;02d2

Key parameters:;ECC 0x0010;Scheme:;0x001c
operation stats (ms/op):;avg op:;276.21;min op:;268.20;max op:;280.35
operation info:;total iterations:;100;successful:;100;failed:;0;error:;None

Key parameters:;RSA 1024;Scheme:;0x0014
operation stats (ms/op):;avg op:;36.13;min op:;35.23;max op:;40.13
operation info:;total iterations:;100;successful:;100;failed:;0;error:;None

Key parameters:;RSA 1024;Scheme:;0x0016
operation stats (ms/op):;avg op:;36.16;min op:;35.57;max op:;40.27
operation info:;total iterations:;100;successful:;100;failed:;0;error:;None

Key parameters:;RSA 2048;Scheme:;0x0014
operation stats (ms/op):;avg op:;233.49;min op:;227.74;max op:;252.32
operation info:;total iterations:;100;successful:;100;failed:;0;error:;None

Key parameters:;RSA 2048;Scheme:;0x0016
operation stats (ms/op):;avg op:;242.25;min op:;231.94;max op:;252.25
operation info:;total iterations:;100;successful:;100;failed:;0;error:;None

TPM2_VerifySignature

Key parameters:;ECC 0x0003;Scheme:;0x0018
operation stats (ms/op):;avg op:;62.80;min op:;51.85;max op:;72.39
operation info:;total iterations:;100;successful:;100;failed:;0;error:;None

Key parameters:;ECC 0x0003;Scheme:;0x001c
operation stats (ms/op):;avg op:;181.20;min op:;179.52;max op:;203.97
operation info:;total iterations:;100;successful:;100;failed:;0;error:;None

Key parameters:;ECC 0x0010;Scheme:;0x0018
operation stats (ms/op):;avg op:;0.00;min op:;0.00;max op:;0.00
operation info:;total iterations:;100;successful:;0;failed:;100;error:;02db

Key parameters:;ECC 0x0010;Scheme:;0x001c
operation stats (ms/op):;avg op:;369.89;min op:;363.57;max op:;372.77
operation info:;total iterations:;100;successful:;100;failed:;0;error:;None

Key parameters:;RSA 1024;Scheme:;0x0014
operation stats (ms/op):;avg op:;12.00;min op:;11.63;max op:;15.96
operation info:;total iterations:;100;successful:;100;failed:;0;error:;None

Key parameters:;RSA 1024;Scheme:;0x0016
operation stats (ms/op):;avg op:;12.00;min op:;11.21;max op:;15.95
operation info:;total iterations:;100;successful:;100;failed:;0;error:;None

Key parameters:;RSA 2048;Scheme:;0x0014
operation stats (ms/op):;avg op:;14.73;min op:;11.53;max op:;36.33
operation info:;total iterations:;100;successful:;100;failed:;0;error:;None

Key parameters:;RSA 2048;Scheme:;0x0016
operation stats (ms/op):;avg op:;12.80;min op:;11.56;max op:;36.18
operation info:;total iterations:;100;successful:;100;failed:;0;error:;None

