INFO: This file was generated by AlgTest utility. See http://www.fi.muni.cz/~xsvenda/jcsupport.html for more results, source codes and other details.;
Tested and provided by; insert your name please.;
Execution date/time; 2016/10/07 09:42:44
AlgTestJClient version; 1.7.1
AlgTest applet version; 1.7.1
Used reader; PC/SC terminal Gemplus USB Smart Card Reader 0
Card ATR; 3b f9 13 00 00 81 31 fe 45 4a 43 4f 50 32 34 32 52 33 a2
Card name; NXP J2E145G
Used protocol; T=1
Package_AID_test; NXP_J2E145G_v2.4.2_R3_AIDSUPPORT_3BF91300008131FE454A434F503234325233A2.csv


JavaCard support version;3.0.1

JCSystem.getVersion()[Major.Minor];3.0;
JCSystem.isObjectDeletionSupported;yes;
JCSystem.MEMORY_TYPE_PERSISTENT;23776B;
JCSystem.MEMORY_TYPE_TRANSIENT_RESET;2573B;
JCSystem.MEMORY_TYPE_TRANSIENT_DESELECT;512B;
JCSystem.getMaxCommitCapacity();512B;

CPLC; 9f 7f 2a 47 90 50 74 47 91 23 48 40 00 30 25 00 25 78 96 55 31 48 12 30 32 00 00 00 00 17 26 38 30 32 35 37 38 00 00 00 00 00 00 00 00
CPLC.ICFabricator;4790;NXP
CPLC.ICType;5074
CPLC.OperatingSystemID;4791
CPLC.OperatingSystemReleaseDate;2348
CPLC.OperatingSystemReleaseLevel;4000
CPLC.ICFabricationDate;3025;(Y DDD) date in that year
CPLC.ICSerialNumber;00257896
CPLC.ICBatchIdentifier;5531
CPLC.ICModuleFabricator;4812
CPLC.ICModulePackagingDate;3032
CPLC.ICCManufacturer;0000
CPLC.ICEmbeddingDate;0000
CPLC.ICPrePersonalizer;1726
CPLC.ICPrePersonalizationEquipmentDate;3830
CPLC.ICPrePersonalizationEquipmentID;32353738
CPLC.ICPersonalizer;0000
CPLC.ICPersonalizationDate;0000
CPLC.ICPersonalizationEquipmentID;00000000
CPLC.ICPersonalizationEquipmentID;00000000

javacardx.crypto.Cipher
ALG_DES_CBC_NOPAD;yes;0,093000
ALG_DES_CBC_ISO9797_M1;yes;0,094000
ALG_DES_CBC_ISO9797_M2;yes;0,094000
ALG_DES_CBC_PKCS5;no;
ALG_DES_ECB_NOPAD;yes;0,094000
ALG_DES_ECB_ISO9797_M1;yes;0,078000
ALG_DES_ECB_ISO9797_M2;yes;0,078000
ALG_DES_ECB_PKCS5;no;
ALG_RSA_ISO14888;no;
ALG_RSA_PKCS1;yes;0,109000
ALG_RSA_ISO9796;no;
ALG_RSA_NOPAD;yes;0,125000
ALG_AES_BLOCK_128_CBC_NOPAD;yes;0,093000
ALG_AES_BLOCK_128_ECB_NOPAD;yes;0,094000
ALG_RSA_PKCS1_OAEP;no;
ALG_KOREAN_SEED_ECB_NOPAD;yes;0,094000
ALG_KOREAN_SEED_CBC_NOPAD;yes;0,094000
ALG_AES_BLOCK_192_CBC_NOPAD;no;
ALG_AES_BLOCK_192_ECB_NOPAD;no;
ALG_AES_BLOCK_256_CBC_NOPAD;no;
ALG_AES_BLOCK_256_ECB_NOPAD;no;
ALG_AES_CBC_ISO9797_M1;no;
ALG_AES_CBC_ISO9797_M2;no;
ALG_AES_CBC_PKCS5;no;
ALG_AES_ECB_ISO9797_M1;no;
ALG_AES_ECB_ISO9797_M2;no;
ALG_AES_ECB_PKCS5;no;

javacard.crypto.Signature
ALG_DES_MAC4_NOPAD;no;
ALG_DES_MAC8_NOPAD;yes;0,079000
ALG_DES_MAC4_ISO9797_M1;no;
ALG_DES_MAC8_ISO9797_M1;yes;0,093000
ALG_DES_MAC4_ISO9797_M2;no;
ALG_DES_MAC8_ISO9797_M2;yes;0,093000
ALG_DES_MAC4_PKCS5;no;
ALG_DES_MAC8_PKCS5;no;
ALG_RSA_SHA_ISO9796;yes;0,141000
ALG_RSA_SHA_PKCS1;yes;0,125000
ALG_RSA_MD5_PKCS1;yes;0,120000
ALG_RSA_RIPEMD160_ISO9796;no;
ALG_RSA_RIPEMD160_PKCS1;no;
ALG_DSA_SHA;no;
ALG_RSA_SHA_RFC2409;no;
ALG_RSA_MD5_RFC2409;no;
ALG_ECDSA_SHA;yes;0,078000
ALG_AES_MAC_128_NOPAD;yes;0,094000
ALG_DES_MAC4_ISO9797_1_M2_ALG3;no;
ALG_DES_MAC8_ISO9797_1_M2_ALG3;yes;0,094000
ALG_RSA_SHA_PKCS1_PSS;yes;0,140000
ALG_RSA_MD5_PKCS1_PSS;no;
ALG_RSA_RIPEMD160_PKCS1_PSS;no;
ALG_HMAC_SHA1;no;
ALG_HMAC_SHA_256;no;
ALG_HMAC_SHA_384;no;
ALG_HMAC_SHA_512;no;
ALG_HMAC_MD5;no;
ALG_HMAC_RIPEMD160;no;
ALG_RSA_SHA_ISO9796_MR;no;
ALG_RSA_RIPEMD160_ISO9796_MR;no;
ALG_SEED_MAC_NOPAD;yes;0,110000
ALG_ECDSA_SHA_256;yes;0,094000
ALG_ECDSA_SHA_384;no;
ALG_AES_MAC_192_NOPAD;no;
ALG_AES_MAC_256_NOPAD;no;
ALG_ECDSA_SHA_224;yes;0,089000
ALG_ECDSA_SHA_512;no;
ALG_RSA_SHA_224_PKCS1;no;
ALG_RSA_SHA_256_PKCS1;yes;0,150000
ALG_RSA_SHA_384_PKCS1;no;
ALG_RSA_SHA_512_PKCS1;no;
ALG_RSA_SHA_224_PKCS1_PSS;yes;0,125000
ALG_RSA_SHA_256_PKCS1_PSS;yes;0,125000
ALG_RSA_SHA_384_PKCS1_PSS;no;
ALG_RSA_SHA_512_PKCS1_PSS;no;
ALG_DES_MAC4_ISO9797_1_M1_ALG3;no;
ALG_DES_MAC8_ISO9797_1_M1_ALG3;no;

javacard.security.MessageDigest
ALG_SHA;yes;0,081000
ALG_MD5;yes;0,082000
ALG_RIPEMD160;no;
ALG_SHA_256;yes;0,081000
ALG_SHA_384;no;
ALG_SHA_512;no;
ALG_SHA_224;yes;0,082000

javacard.security.RandomData
ALG_PSEUDO_RANDOM;yes;0,019000
ALG_SECURE_RANDOM;yes;0,012000

javacard.security.KeyBuilder
TYPE_DES_TRANSIENT_RESET;yes;0,119000
TYPE_DES_TRANSIENT_DESELECT;yes;0,118000
TYPE_DES LENGTH_DES;yes;0,125000
TYPE_DES LENGTH_DES3_2KEY;yes;0,135000
TYPE_DES LENGTH_DES3_3KEY;yes;0,124000
TYPE_AES_TRANSIENT_RESET;yes;0,126000
TYPE_AES_TRANSIENT_DESELECT;yes;0,110000
TYPE_AES LENGTH_AES_128;yes;0,125000
TYPE_AES LENGTH_AES_192;yes;0,120000
TYPE_AES LENGTH_AES_256;yes;0,125000
TYPE_RSA_PUBLIC LENGTH_RSA_512;yes;0,125000
TYPE_RSA_PUBLIC LENGTH_RSA_736;yes;0,110000
TYPE_RSA_PUBLIC LENGTH_RSA_768;yes;0,125000
TYPE_RSA_PUBLIC LENGTH_RSA_896;yes;0,131000
TYPE_RSA_PUBLIC LENGTH_RSA_1024;yes;0,125000
TYPE_RSA_PUBLIC LENGTH_RSA_1280;yes;0,109000
TYPE_RSA_PUBLIC LENGTH_RSA_1536;yes;0,125000
TYPE_RSA_PUBLIC LENGTH_RSA_1984;yes;0,125000
TYPE_RSA_PUBLIC LENGTH_RSA_2048;yes;0,125000
TYPE_RSA_PUBLIC LENGTH_RSA_3072;no;
TYPE_RSA_PUBLIC LENGTH_RSA_4096;no;
TYPE_RSA_PRIVATE LENGTH_RSA_512;yes;0,125000
TYPE_RSA_PRIVATE LENGTH_RSA_736;yes;0,125000
TYPE_RSA_PRIVATE LENGTH_RSA_768;yes;0,125000
TYPE_RSA_PRIVATE LENGTH_RSA_896;yes;0,125000
TYPE_RSA_PRIVATE LENGTH_RSA_1024;yes;0,125000
TYPE_RSA_PRIVATE LENGTH_RSA_1280;yes;0,125000
TYPE_RSA_PRIVATE LENGTH_RSA_1536;yes;0,125000
TYPE_RSA_PRIVATE LENGTH_RSA_1984;yes;0,125000
TYPE_RSA_PRIVATE LENGTH_RSA_2048;yes;0,125000
TYPE_RSA_PRIVATE LENGTH_RSA_3072;no;
TYPE_RSA_PRIVATE LENGTH_RSA_4096;no;
TYPE_RSA_PRIVATE_TRANSIENT_RESET;no;
TYPE_RSA_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_512;yes;0,125000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_736;yes;0,125000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_768;yes;0,125000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_896;yes;0,125000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1024;yes;0,125000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1280;yes;0,125000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1536;yes;0,140000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1984;yes;0,125000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_2048;yes;0,125000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_3072;no;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_4096;no;
TYPE_RSA_CRT_PRIVATE_TRANSIENT_RESET;no;
TYPE_RSA_CRT_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_DSA_PRIVATE LENGTH_DSA_512;no;
TYPE_DSA_PRIVATE LENGTH_DSA_768;no;
TYPE_DSA_PRIVATE LENGTH_DSA_1024;no;
TYPE_DSA_PRIVATE_TRANSIENT_RESET;no;
TYPE_DSA_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_DSA_PUBLIC LENGTH_DSA_512;no;
TYPE_DSA_PUBLIC LENGTH_DSA_768;no;
TYPE_DSA_PUBLIC LENGTH_DSA_1024;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_113;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_131;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_163;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_193;no;
TYPE_EC_F2M_PRIVATE_TRANSIENT_RESET;no;
TYPE_EC_F2M_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_112;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_128;yes;0,125000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_160;yes;0,125000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_192;yes;0,119000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_224;yes;0,125000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_256;yes;0,125000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_384;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_521;no;
TYPE_EC_FP_PRIVATE_TRANSIENT_RESET;no;
TYPE_EC_FP_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_KOREAN_SEED_TRANSIENT_RESET;yes;0,125000
TYPE_KOREAN_SEED_TRANSIENT_DESELECT;yes;0,124000
TYPE_KOREAN_SEED LENGTH_KOREAN_SEED_128;yes;0,116000
TYPE_HMAC_TRANSIENT_RESET;no;
TYPE_HMAC_TRANSIENT_DESELECT;no;
TYPE_HMAC LENGTH_HMAC_SHA_1_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_256_BLOCK_64;no;
TYPE_HMAC LENGTH_HMAC_SHA_384_BLOCK_64;no;
