INFO: This file was generated by AlgTest utility. See http://www.fi.muni.cz/~xsvenda/jcsupport.html for more results, source codes and other details.;
Tested and provided by; insert your name please.;
Execution date/time; 2019/04/19 19:11:49
AlgTestJClient version; 1.7.7
AlgTest applet version; 1.7.7
Used reader; PC/SC terminal Gemplus USB Smart Card Reader 0
Card ATR; 3b fe 18 00 00 80 31 fe 45 80 31 80 66 40 90 a5 10 2e 10 83 01 90 00 f2
Card name; Infineon CJTOP 80K INF SLJ 52GLA080AL M8.4
Performance; yes
Used protocol; T=1
Package_AID_test; Infineon_CJTOP_80K_INF_SLJ_52GLA080AL_M8.4_AIDSUPPORT_3BFE1800008031FE45803180664090A5102E1083019000F2.csv

JavaCard support version;3.0.4;
JCSystem.getVersion()[Major.Minor];3.0;
JCSystem.isObjectDeletionSupported;yes;
JCSystem.MEMORY_TYPE_PERSISTENT;>32767B;
JCSystem.MEMORY_TYPE_TRANSIENT_RESET;2119B;
JCSystem.MEMORY_TYPE_TRANSIENT_DESELECT;1152B;
JCSystem.getMaxCommitCapacity();1152B;

CPLC; 9f 7f 2a 40 90 71 65 54 4c 21 51 2e 10 20 01 00 02 07 23 4f c2 40 92 23 39 40 93 23 39 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
CPLC.ICFabricator;4090;Infineon
CPLC.ICType;7165
CPLC.OperatingSystemID;544c
CPLC.OperatingSystemReleaseDate;2151
CPLC.OperatingSystemReleaseLevel;2e10
CPLC.ICFabricationDate;2001;(Y DDD) date in that year
CPLC.ICSerialNumber;00020723
CPLC.ICBatchIdentifier;4fc2
CPLC.ICModuleFabricator;4092
CPLC.ICModulePackagingDate;2339
CPLC.ICCManufacturer;4093
CPLC.ICEmbeddingDate;2339
CPLC.ICPrePersonalizer;0000
CPLC.ICPrePersonalizationEquipmentDate;0000
CPLC.ICPrePersonalizationEquipmentID;00000000
CPLC.ICPersonalizer;0000
CPLC.ICPersonalizationDate;0000
CPLC.ICPersonalizationEquipmentID;00000000
CPLC.ICPersonalizationEquipmentID;00000000

javacardx.crypto.Cipher
ALG_DES_CBC_NOPAD;yes;0,080000
ALG_DES_CBC_ISO9797_M1;yes;0,080000
ALG_DES_CBC_ISO9797_M2;yes;0,080000
ALG_DES_CBC_PKCS5;no;
ALG_DES_ECB_NOPAD;yes;0,087000
ALG_DES_ECB_ISO9797_M1;yes;0,070000
ALG_DES_ECB_ISO9797_M2;yes;0,080000
ALG_DES_ECB_PKCS5;no;
ALG_RSA_ISO14888;no;
ALG_RSA_PKCS1;yes;0,080000
ALG_RSA_ISO9796;yes;0,070000
ALG_RSA_NOPAD;yes;0,080000
ALG_AES_BLOCK_128_CBC_NOPAD;yes;0,070000
ALG_AES_BLOCK_128_ECB_NOPAD;yes;0,080000
ALG_RSA_PKCS1_OAEP;no;
ALG_KOREAN_SEED_ECB_NOPAD;no;
ALG_KOREAN_SEED_CBC_NOPAD;no;
ALG_AES_BLOCK_192_CBC_NOPAD;no;
ALG_AES_BLOCK_192_ECB_NOPAD;no;
ALG_AES_BLOCK_256_CBC_NOPAD;no;
ALG_AES_BLOCK_256_ECB_NOPAD;no;
ALG_AES_CBC_ISO9797_M1;no;
ALG_AES_CBC_ISO9797_M2;no;
ALG_AES_CBC_PKCS5;no;
ALG_AES_ECB_ISO9797_M1;no;
ALG_AES_ECB_ISO9797_M2;no;
ALG_AES_ECB_PKCS5;no;

javacard.crypto.Signature
ALG_DES_MAC4_NOPAD;yes;0,070000
ALG_DES_MAC8_NOPAD;yes;0,070000
ALG_DES_MAC4_ISO9797_M1;yes;0,070000
ALG_DES_MAC8_ISO9797_M1;yes;0,070000
ALG_DES_MAC4_ISO9797_M2;yes;0,070000
ALG_DES_MAC8_ISO9797_M2;yes;0,070000
ALG_DES_MAC4_PKCS5;no;
ALG_DES_MAC8_PKCS5;no;
ALG_RSA_SHA_ISO9796;yes;0,070000
ALG_RSA_SHA_PKCS1;yes;0,080000
ALG_RSA_MD5_PKCS1;yes;0,070000
ALG_RSA_RIPEMD160_ISO9796;no;
ALG_RSA_RIPEMD160_PKCS1;no;
ALG_DSA_SHA;no;
ALG_RSA_SHA_RFC2409;no;
ALG_RSA_MD5_RFC2409;no;
ALG_ECDSA_SHA;yes;0,080000
ALG_AES_MAC_128_NOPAD;yes;0,070000
ALG_DES_MAC4_ISO9797_1_M2_ALG3;yes;0,070000
ALG_DES_MAC8_ISO9797_1_M2_ALG3;yes;0,070000
ALG_RSA_SHA_PKCS1_PSS;no;
ALG_RSA_MD5_PKCS1_PSS;no;
ALG_RSA_RIPEMD160_PKCS1_PSS;no;
ALG_HMAC_SHA1;no;
ALG_HMAC_SHA_256;no;
ALG_HMAC_SHA_384;no;
ALG_HMAC_SHA_512;no;
ALG_HMAC_MD5;no;
ALG_HMAC_RIPEMD160;no;
ALG_RSA_SHA_ISO9796_MR;no;
ALG_RSA_RIPEMD160_ISO9796_MR;no;
ALG_SEED_MAC_NOPAD;no;
ALG_ECDSA_SHA_256;yes;0,080000
ALG_ECDSA_SHA_384;yes;0,070000
ALG_AES_MAC_192_NOPAD;no;
ALG_AES_MAC_256_NOPAD;no;
ALG_ECDSA_SHA_224;yes;0,071000
ALG_ECDSA_SHA_512;yes;0,070000
ALG_RSA_SHA_224_PKCS1;no;
ALG_RSA_SHA_256_PKCS1;no;
ALG_RSA_SHA_384_PKCS1;no;
ALG_RSA_SHA_512_PKCS1;no;
ALG_RSA_SHA_224_PKCS1_PSS;no;
ALG_RSA_SHA_256_PKCS1_PSS;no;
ALG_RSA_SHA_384_PKCS1_PSS;no;
ALG_RSA_SHA_512_PKCS1_PSS;no;
ALG_DES_MAC4_ISO9797_1_M1_ALG3;no;
ALG_DES_MAC8_ISO9797_1_M1_ALG3;no;
ALG_AES_CMAC_128;no;

javacard.security.MessageDigest
ALG_SHA;yes;0,070000
ALG_MD5;yes;0,110000
ALG_RIPEMD160;no;
ALG_SHA_256;yes;0,080000
ALG_SHA_384;yes;0,080000
ALG_SHA_512;yes;0,080000
ALG_SHA_224;yes;0,080000
ALG_SHA3_224;no;
ALG_SHA3_256;no;
ALG_SHA3_384;no;
ALG_SHA3_512;no;

javacard.security.RandomData
ALG_PSEUDO_RANDOM;yes;0,050000
ALG_SECURE_RANDOM;yes;0,050000
ALG_TRNG;no;
ALG_ALG_PRESEEDED_DRBG;no;
ALG_FAST;no;
ALG_KEYGENERATION;no;

javacard.security.KeyBuilder
TYPE_DES_TRANSIENT_RESET;yes;0,170000
TYPE_DES_TRANSIENT_DESELECT;yes;0,100000
TYPE_DES LENGTH_DES;yes;0,070000
TYPE_DES LENGTH_DES3_2KEY;yes;0,080000
TYPE_DES LENGTH_DES3_3KEY;yes;0,070000
TYPE_AES_TRANSIENT_RESET;yes;0,080000
TYPE_AES_TRANSIENT_DESELECT;yes;0,090000
TYPE_AES LENGTH_AES_128;yes;0,080000
TYPE_AES LENGTH_AES_192;yes;0,070000
TYPE_AES LENGTH_AES_256;yes;0,080000
TYPE_RSA_PUBLIC LENGTH_RSA_512;yes;0,100000
TYPE_RSA_PUBLIC LENGTH_RSA_736;yes;0,120000
TYPE_RSA_PUBLIC LENGTH_RSA_768;yes;0,070000
TYPE_RSA_PUBLIC LENGTH_RSA_896;yes;0,120000
TYPE_RSA_PUBLIC LENGTH_RSA_1024;yes;0,110000
TYPE_RSA_PUBLIC LENGTH_RSA_1280;yes;0,090000
TYPE_RSA_PUBLIC LENGTH_RSA_1536;yes;0,120000
TYPE_RSA_PUBLIC LENGTH_RSA_1984;yes;0,140000
TYPE_RSA_PUBLIC LENGTH_RSA_2048;yes;0,090000
TYPE_RSA_PUBLIC LENGTH_RSA_3072;no;
TYPE_RSA_PUBLIC LENGTH_RSA_4096;no;
TYPE_RSA_PRIVATE LENGTH_RSA_512;yes;0,110000
TYPE_RSA_PRIVATE LENGTH_RSA_736;yes;0,080000
TYPE_RSA_PRIVATE LENGTH_RSA_768;yes;0,130000
TYPE_RSA_PRIVATE LENGTH_RSA_896;yes;0,130000
TYPE_RSA_PRIVATE LENGTH_RSA_1024;yes;0,100000
TYPE_RSA_PRIVATE LENGTH_RSA_1280;yes;0,133000
TYPE_RSA_PRIVATE LENGTH_RSA_1536;yes;0,170000
TYPE_RSA_PRIVATE LENGTH_RSA_1984;yes;0,120000
TYPE_RSA_PRIVATE LENGTH_RSA_2048;yes;0,170000
TYPE_RSA_PRIVATE LENGTH_RSA_3072;no;
TYPE_RSA_PRIVATE LENGTH_RSA_4096;no;
TYPE_RSA_PRIVATE_TRANSIENT_RESET;yes;0,090000
TYPE_RSA_PRIVATE_TRANSIENT_DESELECT;yes;0,100000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_512;yes;0,080000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_736;yes;0,130000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_768;yes;0,130000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_896;yes;0,100000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1024;yes;0,150000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1280;yes;0,160000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1536;yes;0,120000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1984;yes;0,190000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_2048;yes;0,200000
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_3072;no;
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_4096;no;
TYPE_RSA_CRT_PRIVATE_TRANSIENT_RESET;yes;0,100000
TYPE_RSA_CRT_PRIVATE_TRANSIENT_DESELECT;yes;0,090000
TYPE_DSA_PRIVATE LENGTH_DSA_512;no;
TYPE_DSA_PRIVATE LENGTH_DSA_768;no;
TYPE_DSA_PRIVATE LENGTH_DSA_1024;no;
TYPE_DSA_PRIVATE_TRANSIENT_RESET;no;
TYPE_DSA_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_DSA_PUBLIC LENGTH_DSA_512;no;
TYPE_DSA_PUBLIC LENGTH_DSA_768;no;
TYPE_DSA_PUBLIC LENGTH_DSA_1024;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_113;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_131;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_163;no;
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_193;no;
TYPE_EC_F2M_PRIVATE_TRANSIENT_RESET;no;
TYPE_EC_F2M_PRIVATE_TRANSIENT_DESELECT;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_112;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_128;no;
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_160;yes;0,130000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_192;yes;0,160000
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_224;yes;0,166000
